OrderId,AccountID,StockSymbol,OrderType,Quantity,OrderPrice,Amount,OrderStatus,OrderDate
1495,347,TCS,buy,31,188.66,5848.46,fulfilled,2023-11-09 13:05:52
1496,347,TCS,sell,23,188.66,4339.18,fulfilled,2023-11-09 13:05:52
1497,347,MSFT,buy,35,12.18,426.3,fulfilled,2023-11-10 11:30:08
1498,347,MSFT,sell,22,12.18,267.96,fulfilled,2023-11-10 11:30:08
1499,347,TCS,buy,69,269.75,18612.75,fulfilled,2023-11-09 12:50:10
1500,347,TCS,sell,18,269.75,4855.5,fulfilled,2023-11-09 12:50:10
1501,348,MSFT,buy,68,13.54,920.7199999999999,fulfilled,2023-11-07 9:38:56
1502,348,MSFT,sell,25,13.54,338.5,fulfilled,2023-11-07 9:38:56
1503,349,MSFT,buy,55,15.19,835.4499999999999,fulfilled,2023-11-07 11:53:34
1504,349,GOOGL,buy,94,222.96,20958.24,fulfilled,2023-11-08 11:31:53
1505,349,GOOGL,buy,100,317.37,31737.0,fulfilled,2023-11-10 13:40:03
1506,349,GOOGL,sell,49,317.37,15551.130000000001,fulfilled,2023-11-10 13:40:03
1507,349,GOOGL,buy,76,322.2,24487.2,fulfilled,2023-11-07 12:49:24
1508,350,AAPL,buy,8,85.85,686.8,fulfilled,2023-11-06 13:22:37
1509,350,AAPL,sell,1,85.85,85.85,fulfilled,2023-11-06 13:22:37
1510,350,TCS,buy,20,56.17,1123.4,fulfilled,2023-11-16 10:19:10
1511,350,GOOGL,buy,65,166.98,10853.699999999999,fulfilled,2023-11-10 14:43:37
1512,350,GOOGL,sell,38,166.98,6345.24,fulfilled,2023-11-10 14:43:37
1513,350,MSFT,buy,93,15.8,1469.4,fulfilled,2023-11-14 14:26:01
1514,350,MSFT,sell,41,15.8,647.8000000000001,fulfilled,2023-11-14 14:26:01
1515,351,AAPL,buy,25,124.02,3100.5,fulfilled,2023-11-14 10:42:41
1516,351,MSFT,buy,91,13.9,1264.9,fulfilled,2023-11-13 14:18:22
1517,351,MSFT,sell,56,13.9,778.4,fulfilled,2023-11-13 14:18:22
1518,351,MSFT,buy,71,33.77,2397.67,fulfilled,2023-11-16 11:00:10
1519,351,MSFT,sell,23,33.77,776.71,fulfilled,2023-11-16 11:00:10
1520,351,TCS,buy,18,59.21,1065.78,fulfilled,2023-11-14 11:58:19
1521,351,TCS,sell,4,59.21,236.84,fulfilled,2023-11-14 11:58:19
1522,352,MSFT,buy,36,10.0,360.0,fulfilled,2023-11-08 12:38:11
1523,353,AAPL,buy,65,192.23,12494.949999999999,fulfilled,2023-11-10 11:31:43
1524,353,AAPL,sell,1,192.23,192.23,fulfilled,2023-11-10 11:31:43
1525,354,TCS,buy,29,85.08,2467.32,fulfilled,2023-11-14 13:28:33
1526,355,GOOGL,buy,17,163.34,2776.78,fulfilled,2023-11-15 13:14:49
1527,355,GOOGL,sell,1,163.34,163.34,fulfilled,2023-11-15 13:14:49
1528,355,GOOGL,buy,83,269.27,22349.41,fulfilled,2023-11-08 14:46:28
1529,355,GOOGL,buy,61,190.41,11615.01,fulfilled,2023-11-14 10:53:58
1530,355,GOOGL,buy,9,196.73,1770.57,fulfilled,2023-11-07 11:49:25
1531,355,AAPL,buy,62,111.58,6917.96,fulfilled,2023-11-10 14:53:23
1532,356,MSFT,buy,74,24.66,1824.84,fulfilled,2023-11-09 13:37:15
1533,356,MSFT,sell,66,24.66,1627.56,fulfilled,2023-11-09 13:37:15
1534,356,MSFT,buy,27,21.37,576.99,fulfilled,2023-11-06 12:55:08
1535,357,TCS,buy,66,211.41,13953.06,fulfilled,2023-11-13 9:14:04
1536,357,TCS,sell,53,211.41,11204.73,fulfilled,2023-11-13 9:14:04
1537,357,GOOGL,buy,43,216.44,9306.92,fulfilled,2023-11-06 9:25:07
1538,357,GOOGL,sell,35,216.44,7575.4,fulfilled,2023-11-06 9:25:07
1539,357,MSFT,buy,18,15.63,281.34000000000003,fulfilled,2023-11-08 9:16:23
1540,357,MSFT,sell,5,15.63,78.15,fulfilled,2023-11-08 9:16:23
1541,358,GOOGL,buy,93,175.73,16342.89,fulfilled,2023-11-15 13:00:09
1542,359,TCS,buy,54,50.8,2743.2,fulfilled,2023-11-14 12:08:50
1543,360,TCS,buy,47,57.31,2693.57,fulfilled,2023-11-16 10:42:39
1544,360,MSFT,buy,69,13.62,939.78,fulfilled,2023-11-09 12:15:56
1545,360,MSFT,sell,61,13.62,830.8199999999999,fulfilled,2023-11-09 12:15:56
1546,361,AAPL,buy,18,141.76,2551.68,fulfilled,2023-11-10 9:55:44
1547,361,AAPL,sell,11,141.76,1559.36,fulfilled,2023-11-10 9:55:44
1548,361,MSFT,buy,92,16.25,1495.0,fulfilled,2023-11-16 12:59:52
1549,361,AAPL,buy,47,92.12,4329.64,fulfilled,2023-11-17 14:38:06
1550,361,AAPL,sell,5,92.12,460.6,fulfilled,2023-11-17 14:38:06
1551,361,TCS,buy,19,91.8,1744.2,fulfilled,2023-11-16 13:38:38
1552,361,TCS,sell,5,91.8,459.0,fulfilled,2023-11-16 13:38:38
1553,362,AAPL,buy,1,109.39,109.39,fulfilled,2023-11-10 14:51:17
1554,362,AAPL,sell,1,109.39,109.39,fulfilled,2023-11-10 14:51:17
1555,362,GOOGL,buy,55,245.55,13505.25,fulfilled,2023-11-07 14:55:35
1556,362,GOOGL,sell,4,245.55,982.2,fulfilled,2023-11-07 14:55:35
1557,362,AAPL,buy,49,63.06,3089.94,fulfilled,2023-11-16 12:48:41
1558,362,AAPL,sell,27,63.06,1702.6200000000001,fulfilled,2023-11-16 12:48:41
1559,363,MSFT,buy,46,40.42,1859.3200000000002,fulfilled,2023-11-14 13:48:03
1560,363,MSFT,sell,13,40.42,525.46,fulfilled,2023-11-14 13:48:03
1561,363,TCS,buy,87,71.95,6259.650000000001,fulfilled,2023-11-09 10:56:33
1562,363,AAPL,buy,98,105.38,10327.24,fulfilled,2023-11-09 14:33:30
1563,363,AAPL,sell,6,105.38,632.28,fulfilled,2023-11-09 14:33:30
1564,364,MSFT,buy,89,10.52,936.28,fulfilled,2023-11-14 14:40:48
1565,364,GOOGL,buy,45,260.53,11723.849999999999,fulfilled,2023-11-17 10:19:43
1566,364,GOOGL,sell,20,260.53,5210.599999999999,fulfilled,2023-11-17 10:19:43
1567,364,AAPL,buy,59,106.06,6257.54,fulfilled,2023-11-16 12:19:41
1568,365,MSFT,buy,85,22.0,1870.0,fulfilled,2023-11-15 9:44:49
1569,365,GOOGL,buy,25,182.03,4550.75,fulfilled,2023-11-14 13:38:45
1570,365,GOOGL,sell,23,182.03,4186.69,fulfilled,2023-11-14 13:38:45
1571,365,MSFT,buy,28,16.93,474.03999999999996,fulfilled,2023-11-14 13:21:06
1572,365,TCS,buy,32,113.42,3629.44,fulfilled,2023-11-14 12:33:05
1573,365,AAPL,buy,65,96.35,6262.75,fulfilled,2023-11-09 13:56:48
1574,365,AAPL,sell,38,96.35,3661.2999999999997,fulfilled,2023-11-09 13:56:48
1575,366,GOOGL,buy,42,176.29,7404.179999999999,fulfilled,2023-11-06 11:01:32
1576,366,MSFT,buy,78,20.52,1600.56,fulfilled,2023-11-06 10:36:13
1577,366,MSFT,sell,4,20.52,82.08,fulfilled,2023-11-06 10:36:13
1578,366,GOOGL,buy,97,248.43,24097.71,fulfilled,2023-11-07 9:13:43
1579,366,GOOGL,sell,39,248.43,9688.77,fulfilled,2023-11-07 9:13:43
1580,367,TCS,buy,56,84.01,4704.56,fulfilled,2023-11-14 12:58:30
1581,368,AAPL,buy,51,66.61,3397.11,fulfilled,2023-11-06 11:39:51
1582,368,AAPL,sell,18,66.61,1198.98,fulfilled,2023-11-06 11:39:51
1583,368,GOOGL,buy,3,199.41,598.23,fulfilled,2023-11-13 11:12:40
1584,369,GOOGL,buy,10,255.98,2559.7999999999997,fulfilled,2023-11-06 9:44:22
1585,369,AAPL,buy,78,59.9,4672.2,fulfilled,2023-11-09 12:57:46
1586,369,GOOGL,buy,28,178.45,4996.599999999999,fulfilled,2023-11-17 10:53:12
1587,369,GOOGL,sell,9,178.45,1606.05,fulfilled,2023-11-17 10:53:12
1588,369,TCS,buy,75,470.43,35282.25,fulfilled,2023-11-13 11:33:04
1589,369,TCS,sell,51,470.43,23991.93,fulfilled,2023-11-13 11:33:04
1590,370,AAPL,buy,55,68.52,3768.6,fulfilled,2023-11-17 14:23:08
1591,370,AAPL,sell,48,68.52,3288.96,fulfilled,2023-11-17 14:23:08
1592,370,MSFT,buy,100,28.42,2842.0,fulfilled,2023-11-15 10:12:24
1593,370,TCS,buy,87,55.77,4851.990000000001,fulfilled,2023-11-08 14:54:25
1594,370,TCS,sell,45,55.77,2509.65,fulfilled,2023-11-08 14:54:25
1595,370,GOOGL,buy,19,176.77,3358.63,fulfilled,2023-11-06 13:26:06
1596,371,MSFT,buy,17,112.54,1913.18,fulfilled,2023-11-15 14:58:44
1597,371,MSFT,sell,1,112.54,112.54,fulfilled,2023-11-15 14:58:44
1598,371,MSFT,buy,10,48.27,482.70000000000005,fulfilled,2023-11-17 14:19:41
1599,371,MSFT,sell,4,48.27,193.08,fulfilled,2023-11-17 14:19:41
1600,371,AAPL,buy,26,80.0,2080.0,fulfilled,2023-11-08 10:46:07
1601,371,AAPL,sell,16,80.0,1280.0,fulfilled,2023-11-08 10:46:07
1602,372,MSFT,buy,35,14.84,519.4,fulfilled,2023-11-07 12:13:45
1603,372,MSFT,sell,22,14.84,326.48,fulfilled,2023-11-07 12:13:45
1604,373,GOOGL,buy,62,270.96,16799.52,fulfilled,2023-11-14 10:46:01
1605,374,MSFT,buy,10,34.96,349.6,fulfilled,2023-11-16 10:49:02
1606,374,MSFT,buy,46,22.76,1046.96,fulfilled,2023-11-07 10:28:21
1607,374,MSFT,sell,45,22.76,1024.2,fulfilled,2023-11-07 10:28:21
1608,374,TCS,buy,7,108.43,759.01,fulfilled,2023-11-14 13:04:37
1609,374,TCS,sell,7,108.43,759.01,fulfilled,2023-11-14 13:04:37
1610,374,MSFT,buy,78,17.22,1343.1599999999999,fulfilled,2023-11-14 10:56:33
1611,374,GOOGL,buy,63,150.0,9450.0,fulfilled,2023-11-10 14:10:46
1612,374,GOOGL,sell,15,150.0,2250.0,fulfilled,2023-11-10 14:10:46
1613,375,AAPL,buy,32,122.42,3917.44,fulfilled,2023-11-07 11:59:04
1614,375,AAPL,sell,6,122.42,734.52,fulfilled,2023-11-07 11:59:04
1615,375,GOOGL,buy,83,297.18,24665.940000000002,fulfilled,2023-11-13 11:34:19
1616,375,GOOGL,sell,8,297.18,2377.44,fulfilled,2023-11-13 11:34:19
1617,375,AAPL,buy,59,59.37,3502.83,fulfilled,2023-11-16 13:42:16
1618,375,GOOGL,buy,39,243.23,9485.97,fulfilled,2023-11-15 14:18:57
1619,375,TCS,buy,60,97.57,5854.2,fulfilled,2023-11-09 14:23:02
1620,375,TCS,sell,12,97.57,1170.84,fulfilled,2023-11-09 14:23:02
1621,376,GOOGL,buy,53,170.51,9037.029999999999,fulfilled,2023-11-16 9:23:10
1622,376,GOOGL,sell,19,170.51,3239.6899999999996,fulfilled,2023-11-16 9:23:10
1623,377,AAPL,buy,21,55.21,1159.41,fulfilled,2023-11-17 10:04:59
1624,377,AAPL,sell,10,55.21,552.1,fulfilled,2023-11-17 10:04:59
1625,377,GOOGL,buy,26,168.78,4388.28,fulfilled,2023-11-14 9:37:28
1626,377,AAPL,buy,37,65.74,2432.3799999999997,fulfilled,2023-11-06 11:16:46
1627,377,GOOGL,buy,49,211.49,10363.01,fulfilled,2023-11-13 13:07:07
1628,377,GOOGL,sell,17,211.49,3595.33,fulfilled,2023-11-13 13:07:07
1629,377,GOOGL,buy,15,257.15,3857.2499999999995,fulfilled,2023-11-14 14:41:03
1630,378,AAPL,buy,10,109.23,1092.3,fulfilled,2023-11-07 11:15:29
1631,378,TCS,buy,72,53.47,3849.84,fulfilled,2023-11-10 9:53:29
1632,378,GOOGL,buy,12,253.4,3040.8,fulfilled,2023-11-14 14:21:17
1633,378,GOOGL,buy,42,273.58,11490.359999999999,fulfilled,2023-11-17 9:58:10
1634,378,GOOGL,sell,41,273.58,11216.779999999999,fulfilled,2023-11-17 9:58:10
1635,379,GOOGL,buy,87,222.69,19374.03,fulfilled,2023-11-06 11:57:10
1636,379,GOOGL,sell,15,222.69,3340.35,fulfilled,2023-11-06 11:57:10
1637,379,AAPL,buy,67,173.5,11624.5,fulfilled,2023-11-08 9:01:28
1638,379,MSFT,buy,33,11.75,387.75,fulfilled,2023-11-07 14:57:23
1639,379,MSFT,sell,4,11.75,47.0,fulfilled,2023-11-07 14:57:23
1640,379,GOOGL,buy,64,248.28,15889.92,fulfilled,2023-11-16 14:51:01
1641,379,GOOGL,sell,60,248.28,14896.8,fulfilled,2023-11-16 14:51:01
1642,379,AAPL,buy,82,101.84,8350.880000000001,fulfilled,2023-11-07 13:07:39
1643,380,TCS,buy,40,151.78,6071.2,fulfilled,2023-11-17 9:56:04
1644,380,TCS,sell,6,151.78,910.6800000000001,fulfilled,2023-11-17 9:56:04
1645,381,GOOGL,buy,62,223.99,13887.380000000001,fulfilled,2023-11-08 12:33:15
1646,381,MSFT,buy,92,11.19,1029.48,fulfilled,2023-11-10 10:53:47
1647,381,AAPL,buy,27,80.27,2167.29,fulfilled,2023-11-06 9:34:13
1648,381,AAPL,buy,86,130.43,11216.980000000001,fulfilled,2023-11-07 14:26:05
1649,381,AAPL,sell,36,130.43,4695.4800000000005,fulfilled,2023-11-07 14:26:05
1650,381,MSFT,buy,14,17.7,247.79999999999998,fulfilled,2023-11-14 10:21:07
1651,381,MSFT,sell,7,17.7,123.89999999999999,fulfilled,2023-11-14 10:21:07
1652,382,TCS,buy,56,57.64,3227.84,fulfilled,2023-11-10 10:51:07
1653,382,TCS,sell,31,57.64,1786.84,fulfilled,2023-11-10 10:51:07
1654,382,GOOGL,buy,97,219.4,21281.8,fulfilled,2023-11-09 9:32:05
1655,382,AAPL,buy,4,50.85,203.4,fulfilled,2023-11-06 12:04:30
1656,382,GOOGL,buy,52,347.9,18090.8,fulfilled,2023-11-14 12:52:21
1657,383,TCS,buy,10,132.04,1320.3999999999999,fulfilled,2023-11-17 11:58:07
1658,383,TCS,sell,10,132.04,1320.3999999999999,fulfilled,2023-11-17 11:58:07
1659,383,TCS,buy,51,329.17,16787.670000000002,fulfilled,2023-11-08 11:02:12
1660,383,GOOGL,buy,81,326.83,26473.23,fulfilled,2023-11-17 13:42:52
1661,383,TCS,buy,25,52.26,1306.5,fulfilled,2023-11-08 12:07:59
1662,384,AAPL,buy,12,77.07,924.8399999999999,fulfilled,2023-11-14 13:21:50
1663,384,AAPL,sell,4,77.07,308.28,fulfilled,2023-11-14 13:21:50
1664,384,GOOGL,buy,90,165.42,14887.8,fulfilled,2023-11-15 12:56:23
1665,385,MSFT,buy,92,45.23,4161.16,fulfilled,2023-11-16 11:16:31
1666,385,MSFT,buy,80,39.17,3133.6000000000004,fulfilled,2023-11-13 12:18:15
1667,385,MSFT,sell,11,39.17,430.87,fulfilled,2023-11-13 12:18:15
1668,385,MSFT,buy,37,11.84,438.08,fulfilled,2023-11-08 14:17:12
1669,385,MSFT,sell,28,11.84,331.52,fulfilled,2023-11-08 14:17:12
1670,386,TCS,buy,16,109.41,1750.56,fulfilled,2023-11-06 13:48:19
1671,386,MSFT,buy,49,41.39,2028.1100000000001,fulfilled,2023-11-15 10:32:19
1672,386,MSFT,sell,36,41.39,1490.04,fulfilled,2023-11-15 10:32:19
1673,386,GOOGL,buy,77,155.26,11955.019999999999,fulfilled,2023-11-13 9:57:42
1674,386,GOOGL,sell,43,155.26,6676.179999999999,fulfilled,2023-11-13 9:57:42
1675,386,GOOGL,buy,88,198.9,17503.2,fulfilled,2023-11-16 12:44:11
1676,386,GOOGL,sell,15,198.9,2983.5,fulfilled,2023-11-16 12:44:11
1677,387,AAPL,buy,26,68.8,1788.8,fulfilled,2023-11-16 13:13:27
1678,387,AAPL,sell,16,68.8,1100.8,fulfilled,2023-11-16 13:13:27
1679,388,AAPL,buy,65,108.94,7081.099999999999,fulfilled,2023-11-09 14:35:16
1680,388,GOOGL,buy,19,186.95,3552.0499999999997,fulfilled,2023-11-13 10:29:53
1681,388,TCS,buy,51,69.17,3527.67,fulfilled,2023-11-14 11:47:05
1682,388,AAPL,buy,34,187.39,6371.259999999999,fulfilled,2023-11-10 9:47:51
1683,388,AAPL,sell,1,187.39,187.39,fulfilled,2023-11-10 9:47:51
1684,389,TCS,buy,63,134.57,8477.91,fulfilled,2023-11-17 10:28:20
1685,389,TCS,buy,58,91.3,5295.4,fulfilled,2023-11-14 10:47:43
1686,389,TCS,sell,42,91.3,3834.6,fulfilled,2023-11-14 10:47:43
1687,389,GOOGL,buy,71,249.9,17742.9,fulfilled,2023-11-06 14:05:58
1688,390,GOOGL,buy,70,197.31,13811.7,fulfilled,2023-11-10 9:44:30
1689,390,GOOGL,sell,3,197.31,591.9300000000001,fulfilled,2023-11-10 9:44:30
1690,390,GOOGL,buy,41,251.14,10296.74,fulfilled,2023-11-13 14:28:47
1691,390,GOOGL,sell,38,251.14,9543.32,fulfilled,2023-11-13 14:28:47
1692,390,TCS,buy,64,91.93,5883.52,fulfilled,2023-11-16 12:01:09
1693,390,TCS,sell,13,91.93,1195.0900000000001,fulfilled,2023-11-16 12:01:09
1694,390,GOOGL,buy,47,235.24,11056.28,fulfilled,2023-11-09 11:40:00
1695,390,GOOGL,buy,93,238.15,22147.95,fulfilled,2023-11-06 11:57:40
1696,391,TCS,buy,37,65.91,2438.67,fulfilled,2023-11-17 12:42:25
1697,391,TCS,buy,51,127.55,6505.05,fulfilled,2023-11-16 13:13:54
1698,391,AAPL,buy,19,58.14,1104.66,fulfilled,2023-11-10 9:09:13
1699,391,AAPL,sell,2,58.14,116.28,fulfilled,2023-11-10 9:09:13
1700,391,AAPL,buy,8,90.39,723.12,fulfilled,2023-11-09 12:39:15
1701,392,TCS,buy,87,109.13,9494.31,fulfilled,2023-11-17 13:19:02
1702,392,TCS,sell,70,109.13,7639.099999999999,fulfilled,2023-11-17 13:19:02
1703,392,AAPL,buy,85,54.61,4641.85,fulfilled,2023-11-10 14:02:58
1704,392,AAPL,sell,62,54.61,3385.82,fulfilled,2023-11-10 14:02:58
1705,393,GOOGL,buy,50,283.74,14187.0,fulfilled,2023-11-08 11:35:38
1706,393,GOOGL,sell,46,283.74,13052.04,fulfilled,2023-11-08 11:35:38
1707,393,MSFT,buy,15,30.45,456.75,fulfilled,2023-11-16 12:32:15
1708,393,MSFT,sell,6,30.45,182.7,fulfilled,2023-11-16 12:32:15
1709,394,MSFT,buy,60,27.46,1647.6000000000001,fulfilled,2023-11-08 13:56:35
1710,394,MSFT,sell,60,27.46,1647.6000000000001,fulfilled,2023-11-08 13:56:35
1711,394,GOOGL,buy,26,166.08,4318.08,fulfilled,2023-11-10 9:56:43
1712,394,GOOGL,sell,8,166.08,1328.64,fulfilled,2023-11-10 9:56:43
1713,395,AAPL,buy,12,51.91,622.92,fulfilled,2023-11-17 9:57:17
1714,395,MSFT,buy,67,34.91,2338.97,fulfilled,2023-11-17 11:43:36
1715,395,MSFT,sell,58,34.91,2024.7799999999997,fulfilled,2023-11-17 11:43:36
1716,396,GOOGL,buy,19,150.21,2853.9900000000002,fulfilled,2023-11-14 10:14:22
1717,397,AAPL,buy,95,133.52,12684.400000000001,fulfilled,2023-11-06 10:38:56
1718,397,AAPL,sell,16,133.52,2136.32,fulfilled,2023-11-06 10:38:56
1719,397,GOOGL,buy,95,291.8,27721.0,fulfilled,2023-11-16 13:20:26
1720,397,GOOGL,buy,55,185.07,10178.85,fulfilled,2023-11-17 14:16:24
1721,397,TCS,buy,25,74.24,1855.9999999999998,fulfilled,2023-11-06 14:38:03
1722,397,TCS,sell,21,74.24,1559.04,fulfilled,2023-11-06 14:38:03
1723,398,GOOGL,buy,39,260.51,10159.89,fulfilled,2023-11-14 12:25:59
1724,398,GOOGL,sell,34,260.51,8857.34,fulfilled,2023-11-14 12:25:59
1725,398,GOOGL,buy,60,256.54,15392.400000000001,fulfilled,2023-11-06 11:26:49
1726,398,GOOGL,sell,39,256.54,10005.060000000001,fulfilled,2023-11-06 11:26:49
1727,399,GOOGL,buy,32,185.56,5937.92,fulfilled,2023-11-10 9:42:33
1728,399,GOOGL,sell,22,185.56,4082.32,fulfilled,2023-11-10 9:42:33
1729,399,AAPL,buy,58,110.32,6398.5599999999995,fulfilled,2023-11-15 9:23:15
1730,399,AAPL,sell,38,110.32,4192.16,fulfilled,2023-11-15 9:23:15
1731,399,TCS,buy,34,444.53,15114.019999999999,fulfilled,2023-11-13 10:15:04
1732,399,GOOGL,buy,2,163.41,326.82,fulfilled,2023-11-06 13:16:04
1733,399,GOOGL,buy,67,337.57,22617.19,fulfilled,2023-11-08 14:51:42
1734,399,GOOGL,sell,28,337.57,9451.96,fulfilled,2023-11-08 14:51:42
1735,400,TCS,buy,95,54.85,5210.75,fulfilled,2023-11-16 10:14:35
1736,400,TCS,sell,39,54.85,2139.15,fulfilled,2023-11-16 10:14:35
1737,400,TCS,buy,12,71.45,857.4000000000001,fulfilled,2023-11-15 11:53:04
1738,400,TCS,sell,9,71.45,643.0500000000001,fulfilled,2023-11-15 11:53:04
1739,400,MSFT,buy,51,39.11,1994.61,fulfilled,2023-11-17 10:25:04
1740,400,MSFT,sell,37,39.11,1447.07,fulfilled,2023-11-17 10:25:04
1741,401,GOOGL,buy,13,291.49,3789.37,fulfilled,2023-11-14 10:36:15
1742,401,GOOGL,sell,8,291.49,2331.92,fulfilled,2023-11-14 10:36:15
1743,401,GOOGL,buy,94,163.55,15373.7,fulfilled,2023-11-10 13:59:14
1744,401,MSFT,buy,15,14.52,217.79999999999998,fulfilled,2023-11-09 11:24:55
1745,401,TCS,buy,12,151.95,1823.3999999999999,fulfilled,2023-11-06 12:26:15
1746,401,MSFT,buy,19,18.7,355.3,fulfilled,2023-11-07 11:11:59
1747,402,MSFT,buy,87,108.76,9462.12,fulfilled,2023-11-17 9:50:09
1748,402,MSFT,buy,6,12.97,77.82000000000001,fulfilled,2023-11-07 12:05:28
1749,402,MSFT,buy,82,10.28,842.9599999999999,fulfilled,2023-11-14 9:30:46
1750,402,MSFT,sell,75,10.28,771.0,fulfilled,2023-11-14 9:30:46
1751,402,TCS,buy,66,425.56,28086.96,fulfilled,2023-11-08 11:24:38
1752,402,TCS,sell,23,425.56,9787.88,fulfilled,2023-11-08 11:24:38
1753,402,MSFT,buy,54,11.89,642.0600000000001,fulfilled,2023-11-07 12:00:40
1754,403,MSFT,buy,75,18.81,1410.75,fulfilled,2023-11-13 14:04:01
1755,403,AAPL,buy,93,60.14,5593.02,fulfilled,2023-11-08 10:40:57
1756,403,GOOGL,buy,32,197.45,6318.4,fulfilled,2023-11-10 10:39:41
1757,403,GOOGL,sell,16,197.45,3159.2,fulfilled,2023-11-10 10:39:41
1758,403,AAPL,buy,94,148.96,14002.240000000002,fulfilled,2023-11-07 11:00:48
1759,403,MSFT,buy,85,15.98,1358.3,fulfilled,2023-11-08 12:13:51
1760,404,TCS,buy,80,94.64,7571.2,fulfilled,2023-11-15 9:48:24
1761,404,TCS,sell,12,94.64,1135.68,fulfilled,2023-11-15 9:48:24
1762,404,GOOGL,buy,51,157.6,8037.599999999999,fulfilled,2023-11-13 10:46:55
1763,404,GOOGL,sell,2,157.6,315.2,fulfilled,2023-11-13 10:46:55
1764,404,AAPL,buy,77,55.0,4235.0,fulfilled,2023-11-17 13:53:08
1765,404,AAPL,sell,28,55.0,1540.0,fulfilled,2023-11-17 13:53:08
1766,404,MSFT,buy,88,14.55,1280.4,fulfilled,2023-11-14 14:20:01
1767,405,GOOGL,buy,40,276.88,11075.2,fulfilled,2023-11-15 13:34:24
1768,405,TCS,buy,90,311.2,28008.0,fulfilled,2023-11-13 10:38:09
1769,405,GOOGL,buy,96,198.65,19070.4,fulfilled,2023-11-07 14:00:04
1770,405,GOOGL,sell,73,198.65,14501.45,fulfilled,2023-11-07 14:00:04
1771,405,TCS,buy,37,171.36,6340.320000000001,fulfilled,2023-11-17 9:59:16
1772,405,TCS,sell,16,171.36,2741.76,fulfilled,2023-11-17 9:59:16
1773,406,MSFT,buy,20,60.56,1211.2,fulfilled,2023-11-15 11:19:28
1774,406,MSFT,sell,19,60.56,1150.64,fulfilled,2023-11-15 11:19:28
1775,406,TCS,buy,31,81.48,2525.88,fulfilled,2023-11-07 10:58:45
1776,406,TCS,sell,20,81.48,1629.6000000000001,fulfilled,2023-11-07 10:58:45
1777,406,GOOGL,buy,72,214.53,15446.16,fulfilled,2023-11-16 10:49:48
1778,406,TCS,buy,88,215.52,18965.760000000002,fulfilled,2023-11-06 9:40:43
1779,407,MSFT,buy,75,17.45,1308.75,fulfilled,2023-11-16 14:05:58
1780,408,GOOGL,buy,85,178.37,15161.45,fulfilled,2023-11-17 13:59:17
1781,408,GOOGL,sell,80,178.37,14269.6,fulfilled,2023-11-17 13:59:17
1782,408,GOOGL,buy,94,219.68,20649.920000000002,fulfilled,2023-11-08 10:00:36
1783,408,MSFT,buy,16,10.0,160.0,fulfilled,2023-11-13 11:06:48
1784,408,TCS,buy,78,76.59,5974.02,fulfilled,2023-11-06 11:00:44
1785,408,TCS,sell,23,76.59,1761.5700000000002,fulfilled,2023-11-06 11:00:44
1786,408,GOOGL,buy,96,226.28,21722.88,fulfilled,2023-11-07 10:19:16
1787,409,GOOGL,buy,10,273.67,2736.7000000000003,fulfilled,2023-11-14 12:40:07
1788,409,GOOGL,sell,4,273.67,1094.68,fulfilled,2023-11-14 12:40:07
1789,409,MSFT,buy,37,100.78,3728.86,fulfilled,2023-11-17 13:12:44
1790,409,MSFT,sell,20,100.78,2015.6,fulfilled,2023-11-17 13:12:44
1791,409,MSFT,buy,17,64.0,1088.0,fulfilled,2023-11-15 10:56:27
1792,409,GOOGL,buy,96,178.59,17144.64,fulfilled,2023-11-16 9:28:12
1793,409,AAPL,buy,42,78.79,3309.1800000000003,fulfilled,2023-11-06 9:25:36
1794,410,GOOGL,buy,44,282.78,12442.32,fulfilled,2023-11-15 13:31:50
1795,410,GOOGL,sell,38,282.78,10745.64,fulfilled,2023-11-15 13:31:50
1796,410,AAPL,buy,73,52.64,3842.7200000000003,fulfilled,2023-11-17 11:46:49
1797,410,AAPL,sell,52,52.64,2737.28,fulfilled,2023-11-17 11:46:49
1798,410,MSFT,buy,56,20.36,1140.1599999999999,fulfilled,2023-11-07 10:29:50
1799,410,MSFT,sell,48,20.36,977.28,fulfilled,2023-11-07 10:29:50
1800,411,TCS,buy,40,65.66,2626.3999999999996,fulfilled,2023-11-10 10:04:27
1801,411,TCS,sell,18,65.66,1181.8799999999999,fulfilled,2023-11-10 10:04:27
1802,411,MSFT,buy,95,18.36,1744.2,fulfilled,2023-11-08 13:10:30
1803,411,MSFT,sell,48,18.36,881.28,fulfilled,2023-11-08 13:10:30
1804,411,MSFT,buy,58,31.86,1847.8799999999999,fulfilled,2023-11-16 12:24:49
1805,411,MSFT,buy,81,10.16,822.96,fulfilled,2023-11-10 11:36:00
1806,411,MSFT,sell,18,10.16,182.88,fulfilled,2023-11-10 11:36:00
1807,411,AAPL,buy,96,77.76,7464.960000000001,fulfilled,2023-11-06 13:40:32
1808,411,AAPL,sell,77,77.76,5987.52,fulfilled,2023-11-06 13:40:32
1809,412,GOOGL,buy,36,344.46,12400.56,fulfilled,2023-11-09 9:14:35
1810,412,GOOGL,sell,12,344.46,4133.5199999999995,fulfilled,2023-11-09 9:14:35
1811,412,GOOGL,buy,28,190.99,5347.72,fulfilled,2023-11-10 9:59:02
1812,412,AAPL,buy,35,70.35,2462.25,fulfilled,2023-11-15 11:18:16
